analysis_timestamp,user_id,final_label,recommended_action,confidence,primary_reason,subreason,watch_subreason,review_subreason,review_priority,manual_review_reason,fcc_no_or_low_change_candidate,no_fcc_update,long_terminal_flat,low_update_per_cycle,low_update_per_time,fcc_changes,fcc_effective_changes_50mwh,fcc_effective_changes_100mwh,fcc_changes_per_100_cycles,fcc_change_rate_per_100d,flat_tail_days,obs_days,cycle_delta,tail_days,tail_cycle_delta,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,tail_ac_time_ratio,tail_n_80_20_80_ok,tail_n_80_20_80_large_gap,tail_n_80_20_80_any,tail_n_90_10_90_ok,tail_n_90_10_90_large_gap,tail_n_90_10_90_any,tail_n_unresponded_80_20_80_complete_window,tail_n_unresponded_90_10_90_complete_window,tail_n_censored_80_20_80,tail_n_censored_90_10_90,expected_tail_responses_72h,observed_tail_responses_72h,response_residual_z,ml_fw_support_score_0_100,cluster_id,cluster_description,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,operational_message,threshold_version,rule_version,label_version,device_model,batt_vendor,batt_fru
2026-06-03T16:38:27,DESKTOP-8L6GNCN_Winson_Chiu,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,21,0,0,150.0,8.451,3.6,248.49,14.0,3.6,0.0,93.0,100.0,7.0,0.9008,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,68.6,10.6,"flat_tail=3.6d, fcc_changes=21, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-AN20HIT_kpatton,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,21,7,7,131.25,40.533,1.8,51.81,16.0,1.8,0.0,59.0,100.0,41.0,0.7049,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,59.4,5.3,"obs_days=51.8, n_samples=678, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,Sunwoda,LNV-5B11H56404
2026-06-03T16:38:27,DESKTOP-BJGS966_DEV,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,10,1,1,111.111,170.358,0.1,5.87,9.0,0.1,0.0,99.0,100.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.0,5.0,"obs_days=5.9, n_samples=266, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6 Qualcomm,Sunwoda,LNV-5B11H56404
2026-06-03T16:38:27,DESKTOP-BUL3M0Q_DEV,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,4,0,0,200.0,54.054,0.4,7.4,2.0,0.4,0.0,95.0,100.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.1,5.1,"obs_days=7.4, n_samples=261, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6 Qualcomm,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-CDUSM1A_T14s,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,7,0,0,100.0,15.184,4.0,46.1,7.0,4.0,0.0,72.0,100.0,28.0,0.4881,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,56.3,5.7,"obs_days=46.1, n_samples=511, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,Sunwoda,LNV-5B11H56404
2026-06-03T16:38:27,DESKTOP-DR88TUK_DEV-Condor,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,0,0,0,0.0,0.0,5.6,5.58,4.0,5.6,4.0,62.0,100.0,38.0,0.9635,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,63.2,6.7,"obs_days=5.6, n_samples=258, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6 Qualcomm,Sunwoda,LNV-5B11H56404
2026-06-03T16:38:27,DESKTOP-EP8TDGT_nmadhani,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,5,3,2,35.714,10.627,3.1,47.05,14.0,3.1,0.0,70.0,92.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,58.2,5.5,"obs_days=47.0, n_samples=452, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-F4I6BLL_jl240,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,WATCH_POSSIBLE_OPPORTUNITY_WITH_LARGE_GAPS,,WATCH_POSSIBLE_OPPORTUNITY_WITH_LARGE_GAPS,,,,True,False,True,False,True,1,1,1,25.0,0.289,241.5,346.54,4.0,241.5,2.0,6.0,80.0,74.0,0.6835,0,1,1,0,0,0,0,0,0,0,,,,0.0,1.0,MIXED,80.2,40.4,"flat_tail=241.5d, fcc_changes=1, tail_cyc=2.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/1 -> ambiguous (watch)",FCC更新率は低いが完全凍結ではない/学習機会がlarge-gapまたは打ち切りで確証が弱い/境界的のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Yoga Gen 5,LG,5B10W13930
2026-06-03T16:38:27,DESKTOP-K1B42LP_SVT-GM5-who2-No-B,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,38,24,19,58.462,8.993,1.8,422.55,65.0,1.8,0.0,79.0,100.0,21.0,0.9099,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,68.5,10.3,"flat_tail=1.8d, fcc_changes=38, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-KQ90P7N_jkleissler,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,21,3,2,161.538,22.084,1.1,95.09,13.0,1.1,0.0,88.0,100.0,12.0,0.8378,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,61.9,5.2,"obs_days=95.1, n_samples=937, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6 Qualcomm,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-LBSEJ4D_perf-test,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,11,8,8,157.143,8.298,0.0,132.56,7.0,0.0,0.0,75.0,78.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,64.0,5.0,"flat_tail=0.0d, fcc_changes=11, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Yoga Gen 8,Celxpert,5B10W13974
2026-06-03T16:38:27,DESKTOP-MMH8JIS_chee1,WATCH_LOW_UPDATE_RATE_AMBIGUOUS,ACTION_MONITOR_OR_MANUAL_REVIEW,low,WATCH_POSSIBLE_OPPORTUNITY_WITH_LARGE_GAPS,,WATCH_POSSIBLE_OPPORTUNITY_WITH_LARGE_GAPS,,,,True,True,False,False,False,0,0,0,0.0,0.0,156.7,156.72,11.0,156.7,11.0,3.0,100.0,97.0,0.5889,0,2,2,0,2,2,0,0,0,0,,,,0.0,1.0,MIXED,65.7,38.3,"flat_tail=156.7d, fcc_changes=0, tail_cyc=11.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=2/2 -> ambiguous (watch)",FCC更新率は低いが完全凍結ではない/学習機会がlarge-gapまたは打ち切りで確証が弱い/境界的のため、FW確認に回す前にモニタリングまたは手動レビューを推奨します。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X13s Gen 1,Celxpert,LNV-5B10W51879
2026-06-03T16:38:27,DESKTOP-N9S9JC9_think,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,4,3,3,50.0,6.339,22.2,63.1,8.0,22.2,3.0,45.0,100.0,55.0,0.8534,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,64.3,9.3,"obs_days=63.1, n_samples=873, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad R14 Gen 5,Sunwoda,L22D3PG4
2026-06-03T16:38:27,DESKTOP-QAH5T71_ehowe,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,17,14,9,89.474,30.932,7.0,54.96,19.0,7.0,1.0,46.0,100.0,54.0,0.2627,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,50.9,6.4,"obs_days=55.0, n_samples=505, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-QLOL3EV_ehowe,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,0,0,0,0.0,0.0,43.1,43.12,14.0,43.1,14.0,10.0,100.0,90.0,0.1401,0,3,3,0,1,1,0,0,0,0,,,,0.0,-1.0,n/a,29.2,15.0,"obs_days=43.1, n_samples=366, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6 Qualcomm,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DESKTOP-VBGKQ59_rtwall,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,12,1,0,171.429,28.585,4.8,41.98,7.0,4.8,0.0,73.0,100.0,27.0,0.9318,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,64.4,5.8,"obs_days=42.0, n_samples=841, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403
2026-06-03T16:38:27,DHARDING-55C9NC_dharding,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,6,0,0,100.0,6.075,8.0,98.76,6.0,8.0,0.0,83.0,100.0,17.0,0.7508,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,61.3,6.3,"obs_days=98.8, n_samples=1720, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,Celxpert,5B11H56406
2026-06-03T16:38:27,DHERRING1-6KYF4_dherring1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,14,3,3,100.0,48.11,0.3,29.1,14.0,0.3,0.0,87.0,100.0,13.0,0.7369,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,60.7,5.0,"obs_days=29.1, n_samples=451, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad P14s Gen 7 AMD,BYD,5B11M90171
2026-06-03T16:38:27,DILIPB-PF66R2P1_dilipb,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,2,0,0,50.0,9.099,0.9,21.98,4.0,0.9,0.0,83.0,100.0,17.0,0.6958,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,59.5,5.2,"obs_days=22.0, n_samples=405, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 2-in-1 Gen 11,COSMX,5B11M90162
2026-06-03T16:38:27,DILLON_dpaquin,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,20,0,0,95.238,20.261,2.0,98.71,21.0,2.0,0.0,71.0,80.0,9.0,0.5766,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,62.3,5.3,"obs_days=98.7, n_samples=1276, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14 Gen 6,Sunwoda,5B11M90127
2026-06-03T16:38:27,DJR-PF3R8T3C_djr,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,35,29,23,64.815,4.422,84.6,791.43,54.0,84.6,16.0,45.0,100.0,55.0,0.7981,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,72.1,27.3,"flat_tail=84.6d, fcc_changes=35, tail_cyc=16.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 10,Celxpert,5B10W13974
2026-06-03T16:38:27,DKUNTTU-F4JTB5W_dkunttu,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_COUNTER_RESET,,,REVIEW_COUNTER_RESET,high,cycleCountが減少（カウンタリセット/パック異常疑い）。生ログ確認が必要。,False,False,False,False,False,66,16,16,82.5,14.73,1.3,448.06,80.0,1.3,0.0,45.0,94.0,49.0,0.733,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,54.9,0.2,"obs_days=448.1, n_samples=15519, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad Z16 Gen 2,Celxpert,5B10W51888
2026-06-03T16:38:27,DKUNTTU-F4ML5R6_dkunttu,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,78,13,11,173.333,30.704,1.8,254.04,45.0,1.8,0.0,85.0,99.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.6,10.3,"flat_tail=1.8d, fcc_changes=78, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383
2026-06-03T16:38:27,DKUNTTU-F5AZ5F3_dkunttu,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,9,9,8,36.0,2.097,40.4,429.17,25.0,40.4,0.0,91.0,100.0,9.0,0.6153,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,73.7,16.7,"flat_tail=40.4d, fcc_changes=9, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X9-15 Gen 1,BYD,L24B4PE2
2026-06-03T16:38:27,DKUNTTU-W0CXCFB_dkunttu,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,12,7,7,200.0,54.323,1.1,22.09,6.0,1.1,0.0,63.0,99.0,36.0,0.9186,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,63.6,5.2,"obs_days=22.1, n_samples=538, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s Gen 6,,
2026-06-03T16:38:27,DLI13-PW0HKDEK_dli13,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,8,1,1,114.286,4.97,19.2,160.98,7.0,19.2,0.0,95.0,100.0,5.0,0.9999,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,73.2,13.2,"flat_tail=19.2d, fcc_changes=8, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad L16 Gen 2,Sunwoda,5B11M90114
2026-06-03T16:38:27,DLOMIS-PF58PBCR_X1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,7,2,2,140.0,12.069,7.2,58.0,5.0,7.2,0.0,46.0,100.0,54.0,0.7808,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,61.8,6.2,"obs_days=58.0, n_samples=757, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098
2026-06-03T16:38:27,DLOMIS-PF58PBCR_dlomis,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,7,2,2,140.0,12.498,5.2,56.01,5.0,5.2,0.0,46.0,100.0,54.0,0.7762,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,61.4,5.9,"obs_days=56.0, n_samples=715, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,Celxpert,5B11M90098
2026-06-03T16:38:27,DONGQZ-PF4RM5MZ_dongqz,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,46,14,9,139.394,11.215,9.7,410.16,33.0,9.7,0.0,60.0,98.0,38.0,0.1403,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,59.0,11.6,"flat_tail=9.7d, fcc_changes=46, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 12,SMP,5B11H56383
2026-06-03T16:38:27,DONGQZ-PF505XME_dongqz,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,REVIEW_SHORT_OBS_ACTIVE_LIKE,,,REVIEW_SHORT_OBS_ACTIVE_LIKE,low,観測期間<120日でactive様（flat_tail<60）。経過観察で十分なことが多い。,False,False,False,False,False,13,1,1,100.0,18.553,8.4,70.07,13.0,8.4,0.0,75.0,100.0,25.0,0.972,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,65.8,6.4,"obs_days=70.1, n_samples=1457, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",観測期間・サンプル数・カウンタ整合性のいずれかが不足しており信頼できる判定ができません。review_priorityに従い追加データ収集または手動レビューを行ってください。,v2.0-final,v2.0-final,v2.0-final,ThinkPad X1 Carbon Gen 13,Sunwoda,5B11M90099
2026-06-03T16:38:27,DONGQZ-PF5HTSGV_dongqz,NORMAL_OR_RESPONDING,ACTION_NONE,high,NOT_NO_LOW_CHANGE_CANDIDATE,,,,,,False,False,False,False,False,48,10,10,123.077,13.188,8.1,363.97,39.0,8.1,0.0,68.0,100.0,32.0,0.8911,0,0,0,0,0,0,0,0,0,0,,,,0.0,-1.0,n/a,69.2,11.3,"flat_tail=8.1d, fcc_changes=48, tail_cyc=0.0, tail_ok[90/80]=0/0, unresp_complete[90/80]=0/0, large_gap[90/80]=0/0 -> FCC still updating / not a no-low-change candidate",,v2.0-final,v2.0-final,v2.0-final,ThinkPad T14s 2-in-1 Gen 1,Celxpert,5B11M90106
